,大当り回数,時間,スタート回数
1,--,--,418
2,18,20:26,2
3,17,20:25,3
4,16,20:24,27
5,15,20:22,20
6,14,20:18,84
7,13,20:13,566
8,12,16:43,627
9,11,14:05,209
10,10,13:28,45
11,9,13:24,68
12,8,13:12,313
13,7,10:56,10
14,6,10:54,95
15,5,10:52,51
16,4,10:50,54
17,3,10:46,12
