,大当り回数,時間,スタート回数
1,--,--,272
2,10,20:07,7
3,9,20:04,25
4,8,20:00,868
5,7,16:22,44
6,6,16:20,16
7,5,16:09,10
8,4,16:06,464
9,3,14:19,56
10,2,14:16,631
11,1,11:15,231
