,大当り回数,時間,スタート回数
1,--,--,33
2,48,22:30,57
3,47,22:28,3
4,46,22:27,48
5,45,22:24,112
6,44,22:22,35
7,43,22:19,3
8,42,22:18,46
9,41,22:16,81
10,40,22:13,11
11,39,22:10,10
12,38,22:07,1760
13,37,14:45,26
14,36,14:33,134
15,35,14:04,3
16,34,14:02,124
17,33,13:58,38
