,大当り回数,時間,スタート回数
1,--,--,149
2,25,20:45,122
3,24,20:38,5
4,23,20:35,18
5,22,20:16,281
6,21,19:25,14
7,20,19:24,13
8,19,19:23,40
9,18,19:20,22
10,17,19:19,76
11,16,19:16,82
12,15,19:14,8
13,14,19:12,19
14,13,19:09,27
15,12,19:07,16
16,11,19:06,32
17,10,19:04,1
