,大当り回数,時間,スタート回数
1,--,--,37
2,11,21:47,61
3,10,21:13,56
4,9,21:11,69
5,8,21:06,3
6,7,21:05,368
7,6,19:04,337
8,5,16:49,260
9,4,15:34,453
10,3,13:37,78
11,2,13:14,462
12,1,10:27,74
