,大当り回数,時間,スタート回数
1,--,--,358
2,29,19:56,540
3,28,17:11,425
4,27,14:57,54
5,26,14:55,78
6,25,14:52,17
7,24,14:50,4
8,23,14:49,37
9,22,14:47,6
10,21,14:46,3
11,20,14:45,13
12,19,14:44,18
13,18,14:42,21
14,17,14:41,14
15,16,14:38,8
16,15,14:35,87
17,14,14:28,24
