,大当り回数,時間,スタート回数
1,--,--,19
2,32,21:54,11
3,31,21:53,50
4,30,21:51,93
5,29,21:48,23
6,28,21:47,7
7,27,21:45,8
8,26,21:43,9
9,25,21:42,22
10,24,21:41,69
11,23,21:38,11
12,22,21:37,42
13,21,21:35,26
14,20,21:33,38
15,19,21:31,21
16,18,21:20,11
17,17,21:18,267
