,大当り回数,時間,スタート回数
1,--,--,38
2,18,21:53,84
3,17,21:30,7
4,16,21:27,351
5,15,19:51,418
6,14,17:51,230
7,13,16:31,33
8,12,16:17,282
9,11,15:12,40
10,10,15:10,224
11,9,15:04,9
12,8,15:01,8
13,7,14:59,214
14,6,13:19,63
15,5,13:13,256
16,4,11:41,16
17,3,11:39,17
