,大当り回数,時間,スタート回数
1,--,--,500
2,19,20:28,131
3,18,19:29,1
4,17,19:27,2
5,16,19:25,1
6,15,19:23,1
7,14,19:21,1
8,13,19:19,1
9,12,19:17,1
10,11,19:15,952
11,10,14:42,1
12,9,14:40,1
13,8,14:38,1
14,7,14:36,1
15,6,14:34,1
16,5,14:32,1
17,4,14:30,426
18,3,12:30,1
19,2,12:29,114
20,1,11:54,90
