,大当り回数,時間,スタート回数
1,--,--,0
2,52,21:37,2
3,51,21:35,1
4,50,21:33,1
5,49,21:31,1
6,48,21:29,4
7,47,21:27,308
8,46,19:55,1
9,45,19:53,2
10,44,19:52,199
11,43,18:42,253
12,42,17:38,375
13,41,16:08,1
14,40,16:06,1
15,39,16:04,1
16,38,16:02,1
17,37,16:00,1
18,36,15:59,1
19,35,15:56,1
20,34,15:55,5
21,33,15:53,175
22,32,14:44,1
23,31,14:42,1
24,30,14:40,1
