,大当り回数,時間,スタート回数
1,--,--,260
2,8,20:29,299
3,7,18:59,2
4,6,18:57,1
5,5,18:57,2
6,4,18:57,3
7,3,18:56,3
8,2,18:55,4
9,1,18:53,1091
