,大当り回数,時間,スタート回数
1,--,--,0
2,29,21:39,1
3,28,21:37,2
4,27,21:33,117
5,26,20:18,2
6,25,20:12,413
7,24,18:00,1
8,23,17:58,1
9,22,17:56,1
10,21,17:54,1
11,20,17:52,1
12,19,17:51,1
13,18,17:49,3
14,17,17:48,71
15,16,17:25,152
16,15,16:46,371
17,14,14:39,170
18,13,13:55,44
19,12,13:43,41
20,11,13:28,73
21,10,13:03,38
22,9,12:49,518
23,8,10:23,1
24,7,10:21,1
