,大当り回数,時間,スタート回数
1,--,--,3
2,31,22:11,55
3,30,21:54,1
4,29,21:53,2
5,28,21:50,4
6,27,21:49,456
7,26,19:38,1
8,25,19:36,1
9,24,19:34,1
10,23,19:32,1
11,22,19:30,1
12,21,19:29,1
13,20,19:27,1
14,19,19:25,1
15,18,19:23,1
16,17,19:21,1
17,16,19:19,3
18,15,19:18,195
19,14,18:23,357
20,13,16:51,35
21,12,16:40,336
22,11,15:05,5
23,10,15:04,228
24,9,13:55,1
