,大当り回数,時間,スタート回数
1,--,--,205
2,9,19:30,479
3,8,11:08,2
4,7,11:08,4
5,6,11:07,3
6,5,11:06,2
7,4,11:06,2
8,3,11:05,1
9,2,11:04,5
10,1,11:02,24
