,大当り回数,時間,スタート回数
1,--,--,89
2,18,21:04,2
3,17,21:00,1
4,16,20:58,951
5,15,16:54,1
6,14,16:52,1
7,13,16:50,1
8,12,16:48,2
9,11,16:47,57
10,10,16:28,1
11,9,16:26,5
12,8,16:23,478
13,7,14:18,283
14,6,12:28,174
15,5,11:37,1
16,4,11:36,1
17,3,11:34,1
18,2,11:32,4
19,1,11:28,334
