,大当り回数,時間,スタート回数
1,--,--,107
2,30,21:29,1
3,29,21:27,1
4,28,21:25,1
5,27,21:23,118
6,26,20:42,482
7,25,18:46,452
8,24,16:51,2
9,23,16:48,1
10,22,16:47,1
