,大当り回数,時間,スタート回数
1,--,--,341
2,29,20:25,1
3,28,20:23,1
4,27,20:22,1
5,26,20:20,3
6,25,20:18,21
7,24,20:08,2
8,23,20:05,5
9,22,20:03,271
10,21,18:54,1
