,大当り回数,時間,スタート回数
1,--,--,653
2,28,19:40,212
3,27,18:39,3
4,26,18:35,4
5,25,18:33,47
6,24,18:20,1083
7,23,13:33,1
8,22,13:32,2
9,21,13:21,3
10,20,13:18,2
