,大当り回数,時間,スタート回数
1,--,--,157
2,51,21:06,2
3,50,21:03,5
4,49,21:01,20
5,48,20:49,2
6,47,20:46,2
7,46,20:43,1
8,45,20:42,2
9,44,20:40,166
10,43,19:39,1
