,大当り回数,時間,スタート回数
1,--,--,196
2,10,21:16,47
3,9,21:14,16
4,8,21:13,15
5,7,21:10,30
6,6,21:07,71
7,5,21:00,204
8,4,20:01,1017
9,3,15:01,139
10,2,14:23,198
11,1,13:12,587
