,大当り回数,時間,スタート回数
1,--,--,228
2,22,21:51,17
3,21,21:50,13
4,20,21:48,41
5,19,21:47,6
6,18,21:45,30
7,17,21:44,17
8,16,21:42,9
9,15,21:40,36
10,14,21:36,6
11,13,21:33,704
12,12,18:32,791
13,11,14:44,121
14,10,14:41,90
15,9,14:38,24
16,8,14:36,31
17,7,14:35,47
