,大当り回数,時間,スタート回数
1,--,--,59
2,17,21:52,757
3,16,18:27,795
4,15,14:20,25
5,14,14:19,22
6,13,14:17,64
7,12,14:14,3
8,11,14:12,56
9,10,14:08,226
10,9,14:03,248
11,8,13:04,3
12,7,13:02,9
13,6,13:00,405
14,5,11:11,83
15,4,10:46,35
16,3,10:30,48
17,2,10:25,44
