,大当り回数,時間,スタート回数
1,--,--,3
2,22,22:14,116
3,21,21:37,10
4,20,21:36,15
5,19,21:35,23
6,18,21:34,54
7,17,21:31,112
8,16,21:23,17
9,15,21:20,175
10,14,20:22,56
11,13,19:44,29
12,12,19:42,133
13,11,19:38,59
14,10,19:34,1
15,9,19:31,898
16,8,15:50,387
17,7,14:09,26
