,大当り回数,時間,スタート回数
1,--,--,738
2,19,19:13,2
3,18,19:12,76
4,17,19:08,33
5,16,19:03,14
6,15,18:59,8
7,14,18:52,406
8,13,17:10,23
9,12,17:08,17
10,11,17:06,8
11,10,17:03,83
12,9,16:58,115
13,8,16:32,44
14,7,16:28,587
15,6,14:05,30
16,5,14:03,13
17,4,14:01,8
