,大当り回数,時間,スタート回数
1,--,--,663
2,37,19:47,193
3,36,18:59,5
4,35,18:57,11
5,34,18:54,10
6,33,18:52,30
7,32,18:44,50
8,31,18:42,7
9,30,18:40,17
10,29,18:38,29
11,28,18:36,10
12,27,18:33,3
13,26,18:31,160
14,25,17:52,24
15,24,17:49,277
16,23,16:40,23
17,22,16:37,160
