,大当り回数,時間,スタート回数
1,--,--,311
2,11,20:26,681
3,10,17:21,16
4,9,17:04,254
5,8,16:02,3
6,7,15:59,70
7,6,15:54,824
8,5,11:30,1
9,4,11:28,117
10,3,11:21,45
11,2,11:18,274
12,1,10:14,1
