,大当り回数,時間,スタート回数
1,--,--,289
2,25,21:02,77
3,24,21:00,3
4,23,20:58,115
5,22,20:50,22
6,21,20:46,200
7,20,19:42,2
8,19,19:41,9
9,18,19:40,13
10,17,19:38,50
11,16,19:36,39
12,15,19:34,2
13,14,19:33,14
14,13,19:31,55
15,12,19:29,74
16,11,19:27,23
17,10,19:24,4
