,大当り回数,時間,スタート回数
1,--,--,0
2,24,22:39,1
3,23,22:37,1
4,22,22:35,1
5,21,22:33,1
6,20,22:32,1
7,19,22:30,1
8,18,22:28,1
9,17,22:26,951
10,16,18:13,5
11,15,18:12,83
12,14,17:40,2
13,13,17:36,618
14,12,14:22,339
15,11,12:59,1
16,10,12:57,1
17,9,12:55,1
18,8,12:53,1
19,7,12:52,1
20,6,12:50,1
21,5,12:48,3
22,4,12:47,151
23,3,12:04,20
24,2,11:56,171
