,大当り回数,時間,スタート回数
1,--,--,307
2,22,20:22,1
3,21,20:20,4
4,20,20:17,206
5,19,18:24,1
6,18,18:22,1
7,17,18:20,1
8,16,18:18,1
9,15,18:16,1
10,14,18:14,1
11,13,18:12,1
12,12,18:10,951
13,11,14:14,123
14,10,13:38,1
15,9,13:37,1
16,8,13:35,2
17,7,13:30,9
18,6,13:23,1
19,5,13:21,1
20,4,13:19,1
21,3,13:17,1
22,2,13:15,5
23,1,13:14,421
