,大当り回数,時間,スタート回数
1,--,--,433
2,37,19:48,777
3,36,16:46,196
4,35,15:32,1
5,34,15:30,1
6,33,15:27,1
7,32,15:25,3
8,31,15:22,4
9,30,15:21,169
10,29,13:53,1
11,28,13:51,1
12,27,13:50,1
13,26,13:48,1
14,25,13:46,1
15,24,13:44,1
16,23,13:42,2
17,22,13:40,1
18,21,13:38,1
19,20,13:37,1
20,19,13:35,1
21,18,13:33,1
22,17,13:31,1
23,16,13:29,1
24,15,13:27,1
