,大当り回数,時間,スタート回数
1,--,--,0
2,14,21:51,951
3,13,16:59,2
4,12,16:57,1
5,11,16:55,3
6,10,16:53,379
7,9,14:44,1
8,8,14:43,1
9,7,14:41,2
10,6,14:39,1
11,5,14:37,1
12,4,14:35,1
13,3,14:33,3
14,2,14:32,706
15,1,10:43,26
