,大当り回数,時間,スタート回数
1,--,--,105
2,12,21:11,2
3,11,21:09,133
4,10,20:31,363
5,9,18:36,17
6,8,18:34,17
7,7,18:31,3
8,6,18:29,67
9,5,18:06,10
10,4,18:03,18
11,3,18:01,1290
12,2,11:52,347
13,1,10:22,43
