,大当り回数,時間,スタート回数
1,--,--,7
2,9,22:13,189
3,8,21:36,11
4,7,21:33,4
5,6,21:32,40
6,5,21:28,531
7,4,18:55,359
8,3,17:42,57
9,2,17:36,703
10,1,14:06,740
