,大当り回数,時間,スタート回数
1,--,--,217
2,14,20:28,381
3,13,18:58,49
4,12,18:41,139
5,11,17:54,37
6,10,17:51,8
7,9,17:47,536
8,8,14:33,64
9,7,14:27,59
10,6,14:17,5
11,5,14:14,267
12,4,12:51,193
13,3,12:06,460
14,2,10:16,44
15,1,10:11,17
