,大当り回数,時間,スタート回数
1,--,--,100
2,16,20:21,26
3,15,20:19,56
4,14,20:16,17
5,13,20:13,15
6,12,20:10,484
7,11,17:09,13
8,10,17:07,21
9,9,17:05,15
10,8,17:02,17
11,7,16:59,5
12,6,16:52,19
13,5,16:49,896
14,4,12:27,290
15,3,11:28,27
16,2,11:26,91
17,1,10:59,92
