,大当り回数,時間,スタート回数
1,--,--,164
2,23,21:06,683
3,22,18:07,132
4,21,17:35,6
5,20,17:34,47
6,19,17:31,31
7,18,17:30,15
8,17,17:28,25
9,16,17:27,83
10,15,17:24,8
11,14,17:23,11
12,13,17:22,19
13,12,17:20,49
14,11,17:18,32
15,10,17:15,3
16,9,17:14,714
17,8,14:20,33
