,大当り回数,時間,スタート回数
1,--,--,401
2,26,20:09,730
3,25,17:28,20
4,24,17:25,91
5,23,16:44,17
6,22,16:43,16
7,21,16:41,25
8,20,16:39,30
9,19,16:37,15
10,18,16:36,14
11,17,16:35,1
12,16,16:33,82
13,15,16:30,4
14,14,16:28,36
15,13,16:23,119
16,12,16:01,16
17,11,15:57,19
