,大当り回数,時間,スタート回数
1,--,--,806
2,17,17:47,20
3,16,17:45,82
4,15,17:34,91
5,14,17:28,1321
6,13,12:09,28
7,12,12:07,63
8,11,12:05,7
9,10,12:03,47
10,9,12:01,1
11,8,12:00,28
12,7,11:59,18
13,6,11:57,10
14,5,11:56,46
15,4,11:53,1
16,3,11:51,5
17,2,11:48,130
