,大当り回数,時間,スタート回数
1,--,--,170
2,10,12:47,58
3,9,12:44,2
4,8,12:43,10
5,7,12:40,10
6,6,12:35,4
7,5,12:34,14
8,4,12:33,5
9,3,12:31,63
10,2,12:25,29
11,1,12:22,552
