,大当り回数,時間,スタート回数
1,--,--,0
2,19,22:08,1
3,18,22:06,1
4,17,22:04,1
5,16,22:02,1
6,15,22:00,1
7,14,21:57,1
8,13,21:55,5
9,12,21:47,888
10,11,17:36,85
11,10,17:12,523
12,9,14:18,1
13,8,14:16,2
14,7,14:15,389
15,6,12:22,193
16,5,11:28,1
17,4,11:26,1
18,3,11:24,1
19,2,11:22,4
20,1,11:21,304
