,大当り回数,時間,スタート回数
1,--,--,5
2,33,21:51,320
3,32,20:16,2
4,31,20:14,1
5,30,20:12,1
6,29,20:10,1
7,28,20:08,2
8,27,20:07,148
9,26,19:17,165
10,25,18:06,1
11,24,18:04,2
12,23,18:02,1
13,22,18:00,1
14,21,17:58,1
15,20,17:56,1
16,19,17:54,1
17,18,17:52,1
18,17,17:51,2
19,16,17:49,527
20,15,15:29,99
21,14,15:02,3
22,13,15:01,262
23,12,13:30,1
24,11,13:28,1
