,大当り回数,時間,スタート回数
1,--,--,49
2,16,20:55,2
3,15,20:53,162
4,14,20:06,151
5,13,19:09,1
6,12,19:07,1
7,11,19:06,641
8,10,16:26,3
9,9,16:25,68
10,8,16:06,1
11,7,16:04,1
12,6,16:02,1
13,5,16:00,2
14,4,15:59,233
15,3,14:57,303
16,2,12:23,223
17,1,11:27,312
