,大当り回数,時間,スタート回数
1,--,--,0
2,18,22:03,4
3,17,22:02,793
4,16,18:28,211
5,15,17:00,1
6,14,16:58,1
7,13,16:56,2
8,12,16:54,1
9,11,16:52,1
10,10,16:50,3
11,9,16:49,631
12,8,13:55,1
13,7,13:53,1
14,6,13:52,2
15,5,13:49,1
16,4,13:48,1
17,3,13:46,4
18,2,13:45,417
19,1,11:35,351
