,大当り回数,時間,スタート回数
1,--,--,16
2,31,22:19,98
3,30,21:28,1
4,29,21:26,1
5,28,21:25,1
6,27,21:23,2
7,26,21:21,1
8,25,21:19,1
9,24,21:17,1
10,23,21:15,1
11,22,21:13,2
12,21,21:11,1
13,20,21:09,1
14,19,21:07,1
15,18,21:05,1
16,17,21:03,3
17,16,21:02,351
18,15,19:31,1
19,14,19:29,1
20,13,19:27,3
21,12,19:26,598
22,11,16:17,1
23,10,16:14,1
24,9,16:11,1
