,大当り回数,時間,スタート回数
1,--,--,192
2,30,20:47,1
3,29,20:45,1
4,28,20:43,154
5,27,19:57,66
6,26,19:36,82
7,25,19:12,284
8,24,18:04,1
9,23,18:02,2
10,22,18:00,1
