,大当り回数,時間,スタート回数
1,--,--,200
2,22,20:52,1
3,21,20:49,2
4,20,20:46,1
5,19,20:44,1
6,18,20:41,3
7,17,20:38,1
8,16,20:28,3
9,15,20:26,1234
10,14,15:14,1
