,大当り回数,時間,スタート回数
1,--,--,357
2,35,20:07,19
3,34,20:03,39
4,33,19:58,88
5,32,19:55,1
6,31,19:54,8
7,30,19:52,123
8,29,19:49,2
9,28,19:48,8
10,27,19:45,11
11,26,19:42,49
12,25,19:40,449
13,24,17:41,349
14,23,16:08,33
15,22,16:06,33
16,21,16:04,5
17,20,16:02,7
