,大当り回数,時間,スタート回数
1,--,--,30
2,25,21:53,243
3,24,20:45,14
4,23,20:42,1
5,22,20:38,10
6,21,20:32,18
7,20,20:29,183
8,19,19:27,4
9,18,19:25,27
10,17,19:24,17
11,16,19:22,69
12,15,19:20,26
13,14,19:18,59
14,13,19:15,26
15,12,19:11,46
16,11,19:03,39
17,10,18:58,2
