,大当り回数,時間,スタート回数
1,--,--,830
2,8,18:26,153
3,7,18:22,48
4,6,18:20,18
5,5,18:17,5
6,4,18:15,273
7,3,17:11,699
8,2,14:25,14
9,1,14:23,226
