,大当り回数,時間,スタート回数
1,--,--,1
2,23,21:42,1071
3,22,16:32,18
4,21,16:28,5
5,20,16:26,780
6,19,12:41,8
7,18,12:40,9
8,17,12:38,4
9,16,12:37,2
10,15,12:35,27
11,14,12:34,34
12,13,12:32,62
13,12,12:30,53
14,11,12:27,6
15,10,12:25,18
16,9,12:20,112
17,8,11:49,12
