,大当り回数,時間,スタート回数
1,--,--,386
2,11,20:47,67
3,10,20:41,632
4,9,17:18,11
5,8,17:17,43
6,7,17:15,7
7,6,17:13,35
8,5,17:12,9
9,4,17:10,8
10,3,17:06,46
11,2,17:03,77
12,1,16:24,1300
