,大当り回数,時間,スタート回数
1,--,--,335
2,19,20:55,126
3,18,20:19,552
4,17,17:53,43
5,16,17:35,216
6,15,16:41,13
7,14,16:39,21
8,13,16:37,2
9,12,16:36,1
10,11,16:34,18
11,10,16:33,89
12,9,16:30,46
13,8,16:28,100
14,7,16:21,10
15,6,16:19,20
16,5,16:11,424
17,4,14:31,51
