,大当り回数,時間,スタート回数
1,--,--,101
2,23,21:09,52
3,22,21:05,14
4,21,21:01,470
5,20,18:37,5
6,19,18:36,71
7,18,18:34,13
8,17,18:33,36
9,16,18:30,9
10,15,18:29,26
11,14,18:27,74
12,13,18:21,5
13,12,18:18,239
14,11,17:06,133
15,10,17:03,9
16,9,17:01,15
17,8,17:00,8
