,大当り回数,時間,スタート回数
1,--,--,47
2,20,21:22,775
3,19,17:46,187
4,18,16:59,42
5,17,16:56,93
6,16,16:54,1
7,15,16:53,30
8,14,16:51,34
9,13,16:48,3
10,12,16:47,29
11,11,16:42,240
12,10,15:33,101
13,9,15:11,45
14,8,15:03,592
15,7,12:56,131
16,6,12:47,75
17,5,12:45,10
