,大当り回数,時間,スタート回数
1,--,--,7
2,8,21:15,775
3,7,16:44,483
4,6,15:03,2
5,5,14:59,167
6,4,14:19,21
7,3,14:16,3
8,2,14:14,557
9,1,11:24,159
