,大当り回数,時間,スタート回数
1,--,--,460
2,12,19:42,261
3,11,18:20,9
4,10,18:19,15
5,9,18:17,18
6,8,18:15,34
7,7,18:11,128
8,6,18:07,360
9,5,16:25,406
10,4,14:13,12
11,3,14:11,3
12,2,14:08,27
13,1,14:06,606
