,大当り回数,時間,スタート回数
1,--,--,868
2,18,17:24,48
3,17,16:58,73
4,16,16:46,5
5,15,16:44,22
6,14,16:42,79
7,13,16:39,5
8,12,16:36,54
9,11,16:34,71
10,10,16:20,73
11,9,16:18,34
12,8,16:16,40
13,7,16:14,67
14,6,16:08,103
15,5,16:05,91
16,4,15:28,482
17,3,13:24,380
