,大当り回数,時間,スタート回数
1,--,--,391
2,14,20:22,26
3,13,20:18,512
4,12,17:54,400
5,11,15:36,17
6,10,15:32,17
7,9,15:28,126
8,8,14:50,10
9,7,14:47,13
10,6,14:43,399
11,5,12:49,21
12,4,12:45,8
13,3,12:39,59
14,2,12:37,266
15,1,11:02,156
