,大当り回数,時間,スタート回数
1,--,--,467
2,42,18:50,17
3,41,18:46,47
4,40,18:25,61
5,39,18:23,15
6,38,18:20,2
7,37,18:18,39
8,36,18:16,243
9,35,17:02,74
10,34,16:59,3
11,33,16:58,31
12,32,16:56,50
13,31,16:54,13
14,30,16:53,26
15,29,16:51,194
16,28,16:47,18
17,27,16:46,47
18,26,16:44,4
19,25,16:42,73
20,24,16:36,23
21,23,16:33,219
22,22,15:46,128
23,21,15:10,262
24,20,13:58,14
