,大当り回数,時間,スタート回数
1,--,--,213
2,15,21:28,582
3,14,19:00,525
4,13,15:54,1
5,12,15:52,1
6,11,15:50,5
7,10,15:49,796
8,9,12:26,522
9,8,10:35,1
10,7,10:33,1
11,6,10:32,2
12,5,10:29,1
13,4,10:28,1
14,3,10:26,1
15,2,10:24,5
16,1,10:23,42
