,大当り回数,時間,スタート回数
1,--,--,205
2,23,19:30,1
3,22,19:28,1
4,21,19:26,1
5,20,19:24,1
6,19,19:23,287
7,18,18:02,1
8,17,18:01,1
9,16,17:59,1
10,15,17:57,5
11,14,17:56,111
12,13,17:23,38
13,12,16:44,338
14,11,15:08,1
15,10,15:06,4
16,9,15:05,116
17,8,14:03,188
18,7,13:04,1
19,6,13:02,4
20,5,13:01,111
21,4,12:26,68
22,3,11:57,1
23,2,11:55,2
24,1,11:54,377
