,大当り回数,時間,スタート回数
1,--,--,0
2,24,22:09,1
3,23,22:07,1
4,22,22:05,1
5,21,22:03,2
6,20,22:01,4
7,19,22:00,450
8,18,19:11,1
9,17,19:09,1
10,16,19:08,1
11,15,19:06,5
12,14,19:04,458
13,13,17:04,2
14,12,16:46,1
15,11,16:44,1
16,10,16:41,1
17,9,16:39,5
18,8,16:36,671
19,7,13:10,92
20,6,12:40,3
21,5,12:39,134
22,4,11:44,39
23,3,11:27,2
24,2,11:23,99
