,大当り回数,時間,スタート回数
1,--,--,138
2,16,20:06,433
3,15,17:40,332
4,14,16:03,639
5,13,13:22,1
6,12,13:20,1
7,11,13:17,3
8,10,13:14,1
9,9,13:12,1
10,8,13:11,77
11,7,12:43,1
12,6,12:41,1
13,5,12:39,1
14,4,12:37,1
15,3,12:35,2
16,2,12:32,2
17,1,12:31,559
