,大当り回数,時間,スタート回数
1,--,--,194
2,35,18:59,1
3,34,18:57,1
4,33,18:55,1
5,32,18:53,1
6,31,18:51,1
7,30,18:50,1
8,29,18:47,1
9,28,18:46,1
10,27,18:44,2
11,26,18:42,215
12,25,17:40,1
13,24,17:38,1
14,23,17:36,2
15,22,17:35,5
16,21,17:30,107
17,20,15:17,1
18,19,15:15,1
19,18,15:14,1
20,17,15:11,2
21,16,15:09,1
22,15,15:08,1
23,14,15:06,1
24,13,15:04,1
